year,city,sport,discipline,athlete,country,gender,event,medal
1964,Tokyo,Athletics,Athletics,LAIDEBEUR Bernard,FRA,Men,4x100m relay,Bronze
1964,Tokyo,Athletics,Athletics,PIQUEMAL Claude,FRA,Men,4x100m relay,Bronze
1964,Tokyo,Athletics,Athletics,ASHWORTH Gerald Howard,USA,Men,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,DRAYTON Otis Paul,USA,Men,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,HAYES Robert,USA,Men,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,STEBBINS Richard Vaughn,USA,Men,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,DUDZIAK Marjan,POL,Men,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,FOIK Marjan,POL,Men,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,MANIAK Wieslaw Jan,POL,Men,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,ZIELINSKI Andrzej,POL,Men,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,ARDEN Daphne,GBR,Women,4x100m relay,Bronze
1964,Tokyo,Athletics,Athletics,BIGNAL-RAND Mary Denise,GBR,Women,4x100m relay,Bronze
1964,Tokyo,Athletics,Athletics,HYMAN Dorothy,GBR,Women,4x100m relay,Bronze
1964,Tokyo,Athletics,Athletics,SIMPSON Janet Mary,GBR,Women,4x100m relay,Bronze
1964,Tokyo,Athletics,Athletics,HERRMANN-GORECKA-RICHTER Halina,POL,Women,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,KLOBUKOWSKA Ewa,POL,Women,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,SZEWINSKA Irena,POL,Women,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,WIECZOREK-CIEPLY Teresa Barbara,POL,Women,4x100m relay,Gold
1964,Tokyo,Athletics,Athletics,MCGUIRE Edith Marie,USA,Women,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,TYUS Wyomia,USA,Women,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,WHITE Marilyn Elaine,USA,Women,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,WHITE Willie B.,USA,Women,4x100m relay,Silver
1964,Tokyo,Athletics,Athletics,BERNARD Kent Bede,TRI,Men,4x400m relay,Bronze
1964,Tokyo,Athletics,Athletics,MOTTLEY Wendell Adrian,TRI,Men,4x400m relay,Bronze
1964,Tokyo,Athletics,Athletics,ROBERTS Edwin,TRI,Men,4x400m relay,Bronze
1964,Tokyo,Athletics,Athletics,SKINNER Edwin,TRI,Men,4x400m relay,Bronze
1964,Tokyo,Athletics,Athletics,CARR Henry,USA,Men,4x400m relay,Gold
1964,Tokyo,Athletics,Athletics,CASSELL Ollan Conley,USA,Men,4x400m relay,Gold
1964,Tokyo,Athletics,Athletics,LARRABEE Michael Denny,USA,Men,4x400m relay,Gold
1964,Tokyo,Athletics,Athletics,WILLIAMS Ulis C.,USA,Men,4x400m relay,Gold
1964,Tokyo,Athletics,Athletics,BRIGHTWELL Robbie Ian,GBR,Men,4x400m relay,Silver
1964,Tokyo,Athletics,Athletics,COOPER John Hugh,GBR,Men,4x400m relay,Silver
1964,Tokyo,Athletics,Athletics,GRAHAM Timothy Joseph Michael,GBR,Men,4x400m relay,Silver
1964,Tokyo,Athletics,Athletics,METCALFE Adrian Peter,GBR,Men,4x400m relay,Silver
1964,Tokyo,Athletics,Athletics,DELLINGER William Solon,USA,Men,5000m,Bronze
1964,Tokyo,Athletics,Athletics,SCHUL Robert Keyser,USA,Men,5000m,Gold
1964,Tokyo,Athletics,Athletics,NORPOTH Harald,EUA,Men,5000m,Silver
1964,Tokyo,Athletics,Athletics,PETTERSSON Ingvar,SWE,Men,50km walk,Bronze
1964,Tokyo,Athletics,Athletics,PAMICH Abdon,ITA,Men,50km walk,Gold
1964,Tokyo,Athletics,Athletics,NIHILL Paul Vincent,GBR,Men,50km walk,Silver
1964,Tokyo,Athletics,Athletics,KIPRUGUT Wilson Chuma,KEN,Men,800m,Bronze
1964,Tokyo,Athletics,Athletics,SNELL Peter,NZL,Men,800m,Gold
1964,Tokyo,Athletics,Athletics,CROTHERS William Frederick,CAN,Men,800m,Silver
1964,Tokyo,Athletics,Athletics,CHAMBERLAIN Ann Marise,NZL,Women,800m,Bronze
1964,Tokyo,Athletics,Athletics,PACKER Ann Elizabeth,GBR,Women,800m,Gold
1964,Tokyo,Athletics,Athletics,DUPUREUR Maryvonne,FRA,Women,800m,Silver
1964,Tokyo,Athletics,Athletics,KILBORN-RYAN-NELSON Pamela,AUS,Women,80m hurdles,Bronze
1964,Tokyo,Athletics,Athletics,RICHERT-BALZER Karin,EUA,Women,80m hurdles,Gold
1964,Tokyo,Athletics,Athletics,WIECZOREK-CIEPLY Teresa Barbara,POL,Women,80m hurdles,Silver
1964,Tokyo,Athletics,Athletics,WALDE Hans Joachim,EUA,Men,decathlon,Bronze
1964,Tokyo,Athletics,Athletics,HOLDORF Willi,EUA,Men,decathlon,Gold
1964,Tokyo,Athletics,Athletics,AUN Rein,URS,Men,decathlon,Silver
1964,Tokyo,Athletics,Athletics,WEILL David Lawson,USA,Men,discus throw,Bronze
1964,Tokyo,Athletics,Athletics,OERTER Alfred,USA,Men,discus throw,Gold
1964,Tokyo,Athletics,Athletics,DANEK Ludvik,TCH,Men,discus throw,Silver
1964,Tokyo,Athletics,Athletics,MANOLIU Lia,ROU,Women,discus throw,Bronze
1964,Tokyo,Athletics,Athletics,PRESS Tamara,URS,Women,discus throw,Gold
1964,Tokyo,Athletics,Athletics,LOTZ Ingrid,EUA,Women,discus throw,Silver
1964,Tokyo,Athletics,Athletics,BEYER Uwe,EUA,Men,hammer throw,Bronze
1964,Tokyo,Athletics,Athletics,KLIM Romuald,URS,Men,hammer throw,Gold
1964,Tokyo,Athletics,Athletics,ZSIVOTZKY Gyula,HUN,Men,hammer throw,Silver
1964,Tokyo,Athletics,Athletics,RAMBO John Barnett,USA,Men,high jump,Bronze
1964,Tokyo,Athletics,Athletics,BRUMEL Valeri,URS,Men,high jump,Gold
1964,Tokyo,Athletics,Athletics,THOMAS John Curtis,USA,Men,high jump,Silver
1964,Tokyo,Athletics,Athletics,CHENCHIK Taisiya,URS,Women,high jump,Bronze
1964,Tokyo,Athletics,Athletics,BALAS Iolanda,ROU,Women,high jump,Gold
1964,Tokyo,Athletics,Athletics,MASON-BROWN Michelle Mary,AUS,Women,high jump,Silver
1964,Tokyo,Athletics,Athletics,LUSIS Yanis,URS,Men,javelin throw,Bronze
1964,Tokyo,Athletics,Athletics,NEVALA Pauli Lauri,FIN,Men,javelin throw,Gold
1964,Tokyo,Athletics,Athletics,KULCSAR Gergely,HUN,Men,javelin throw,Silver
1964,Tokyo,Athletics,Athletics,GORCHAKOVA Elena,URS,Women,javelin throw,Bronze
1964,Tokyo,Athletics,Athletics,PENES Mihaela,ROU,Women,javelin throw,Gold
1964,Tokyo,Athletics,Athletics,ANTAL-RUDAS Marta,HUN,Women,javelin throw,Silver
1964,Tokyo,Athletics,Athletics,TER-OVANESYAN Igor,URS,Men,long jump,Bronze
1964,Tokyo,Athletics,Athletics,DAVIES Lynn,GBR,Men,long jump,Gold
1964,Tokyo,Athletics,Athletics,BOSTON Ralph Harold,USA,Men,long jump,Silver
1964,Tokyo,Athletics,Athletics,SHCHELKANOVA Tatyana,URS,Women,long jump,Bronze
1964,Tokyo,Athletics,Athletics,BIGNAL-RAND Mary Denise,GBR,Women,long jump,Gold
1964,Tokyo,Athletics,Athletics,SZEWINSKA Irena,POL,Women,long jump,Silver
1964,Tokyo,Athletics,Athletics,TSUBURAYA Kokichi,JPN,Men,marathon,Bronze
1964,Tokyo,Athletics,Athletics,BIKILA Abebe,ETH,Men,marathon,Gold
1964,Tokyo,Athletics,Athletics,HEATLEY Benjamin Basil,GBR,Men,marathon,Silver
1964,Tokyo,Athletics,Athletics,BYSTROVA Galina,URS,Women,pentathlon,Bronze
1964,Tokyo,Athletics,Athletics,PRESS Iryna,URS,Women,pentathlon,Gold
1964,Tokyo,Athletics,Athletics,BIGNAL-RAND Mary Denise,GBR,Women,pentathlon,Silver
1964,Tokyo,Athletics,Athletics,LEHNERTZ Klaus,EUA,Men,pole vault,Bronze
1964,Tokyo,Athletics,Athletics,HANSEN Frederick Morgan,USA,Men,pole vault,Gold
1964,Tokyo,Athletics,Athletics,REINHARDT Wolfgang,EUA,Men,pole vault,Silver
1964,Tokyo,Athletics,Athletics,VARJU Vilmos,HUN,Men,shot put,Bronze
1964,Tokyo,Athletics,Athletics,LONG Dallas Crutcher III,USA,Men,shot put,Gold
1964,Tokyo,Athletics,Athletics,MATSON James Randel,USA,Men,shot put,Silver
1964,Tokyo,Athletics,Athletics,ZYBINA Galina,URS,Women,shot put,Bronze
1964,Tokyo,Athletics,Athletics,PRESS Tamara,URS,Women,shot put,Gold
1964,Tokyo,Athletics,Athletics,GARISCH-CULMBERGER-BOY Renate,EUA,Women,shot put,Silver
1964,Tokyo,Athletics,Athletics,KRAVCHENKO Viktor,URS,Men,triple jump,Bronze
1964,Tokyo,Athletics,Athletics,SCHMIDT Jozef,POL,Men,triple jump,Gold
1964,Tokyo,Athletics,Athletics,FEDOSEEV Oleg,URS,Men,triple jump,Silver
1964,Tokyo,Basketball,Basketball,BISPO DOS SANTOS Edson,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,BRAUN Friedrich Wilhelm,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,DE SOUZA Carmo,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,DE TOLEDO MACHADO Sergio,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,DOMINGO MASSONI Carlos,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,EDVAR SIMOES Jose,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,MARQUES Wlamir,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,MIRSHAWSKA Victor,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,PASOS AMAURY Antonio,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,PEREIRA UBIRATAN Maciel,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,SALVADOR SUCAR Antonio,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,SCHALL JATYR Eduardo,BRA,Men,basketball,Bronze
1964,Tokyo,Basketball,Basketball,BARNES James,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,BRADLEY William Warren,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,BROWN Lawrence Harvey,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,CALDWELL Joseph Louis,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,COUNTS Melvin Grant,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,DAVIES Richard Allen,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,HAZZARD Walter Raphael,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,JACKSON Lucius Brown,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,MCCAFFREY John Paul,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,MULLINS Jeffry Vincent,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,SHIPP Jeremy Franklin,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,WILSON George,USA,Men,basketball,Gold
1964,Tokyo,Basketball,Basketball,ALACHACHAN Armenak,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,BAGLEY Nikolai,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,KALNYNSH Yuris,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,KHRYNIN Vyacheslav,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,KORNEEV Yuri,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,KRUMINS Yanis,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,LIPSO Yaak,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,MOSESHVILI Levan,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,MUIZHNIEK Valdis,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,PETROV Aleksandr,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,TRAVIN Aleksandr,URS,Men,basketball,Silver
1964,Tokyo,Basketball,Basketball,VOLNOV Gennadi,URS,Men,basketball,Silver
1964,Tokyo,Boxing,Boxing,CARMODY Robert John,USA,Men,- 51kg (flyweight),Bronze
1964,Tokyo,Boxing,Boxing,SOROKIN Stanislav,URS,Men,- 51kg (flyweight),Bronze
1964,Tokyo,Boxing,Boxing,ATZORI Fernando,ITA,Men,- 51kg (flyweight),Gold
1964,Tokyo,Boxing,Boxing,OLECH Artur,POL,Men,- 51kg (flyweight),Silver
1964,Tokyo,Boxing,Boxing,EMELYANOV Vadim,URS,Men,+ 81kg (heavyweight),Bronze
1964,Tokyo,Boxing,Boxing,ROS Giuseppe,ITA,Men,+ 81kg (heavyweight),Bronze
1964,Tokyo,Boxing,Boxing,FRAZIER Joseph,USA,Men,+ 81kg (heavyweight),Gold
1964,Tokyo,Boxing,Boxing,HUBER Hans,EUA,Men,+ 81kg (heavyweight),Silver
1964,Tokyo,Boxing,Boxing,FABILA MENDOZA Juan,MEX,Men,51 - 54kg (bantamweight),Bronze
1964,Tokyo,Boxing,Boxing,RODRIGUEZ Washington,URU,Men,51 - 54kg (bantamweight),Bronze
1964,Tokyo,Boxing,Boxing,SAKURAI Takao,JPN,Men,51 - 54kg (bantamweight),Gold
1964,Tokyo,Boxing,Boxing,CHUNG Shin-Cho,KOR,Men,51 - 54kg (bantamweight),Silver
1964,Tokyo,Boxing,Boxing,BROWN Charles,USA,Men,54 - 57kg (featherweight),Bronze
1964,Tokyo,Boxing,Boxing,SCHULZ Heinz,EUA,Men,54 - 57kg (featherweight),Bronze
1964,Tokyo,Boxing,Boxing,STEPASHKIN Stanislav,URS,Men,54 - 57kg (featherweight),Gold
1964,Tokyo,Boxing,Boxing,VILLANUEVA Anthony N.,PHI,Men,54 - 57kg (featherweight),Silver
1964,Tokyo,Boxing,Boxing,HARRIS Ronald Allen,USA,Men,57 - 60kg (lightweight),Bronze
1964,Tokyo,Boxing,Boxing,MCCOURT James Vincent,IRL,Men,57 - 60kg (lightweight),Bronze
1964,Tokyo,Boxing,Boxing,GRUDZIEN Jozef,POL,Men,57 - 60kg (lightweight),Gold
1964,Tokyo,Boxing,Boxing,BARANNIKOV Vellikton,URS,Men,57 - 60kg (lightweight),Silver
1964,Tokyo,Boxing,Boxing,BLAY Edward,GHA,Men,60 - 63.5kg (light-welterweight),Bronze
1964,Tokyo,Boxing,Boxing,GALHIA Habib,TUN,Men,60 - 63.5kg (light-welterweight),Bronze
1964,Tokyo,Boxing,Boxing,KULEJ Jerzy,POL,Men,60 - 63.5kg (light-welterweight),Gold
1964,Tokyo,Boxing,Boxing,FROLOV Yevgeni,URS,Men,60 - 63.5kg (light-welterweight),Silver
1964,Tokyo,Boxing,Boxing,BERTINI Silvano,ITA,Men,63.5 - 67kg (welterweight),Bronze
1964,Tokyo,Boxing,Boxing,PURHONEN Pertti Ilmari,FIN,Men,63.5 - 67kg (welterweight),Bronze
1964,Tokyo,Boxing,Boxing,KASPRZYK Marian,POL,Men,63.5 - 67kg (welterweight),Gold
1964,Tokyo,Boxing,Boxing,TAMULIS Rikardas,URS,Men,63.5 - 67kg (welterweight),Silver
1964,Tokyo,Boxing,Boxing,GRZESIAK Jozef,POL,Men,67 - 71kg (light-middleweight),Bronze
1964,Tokyo,Boxing,Boxing,MAIYEGUN Nojim,NGR,Men,67 - 71kg (light-middleweight),Bronze
1964,Tokyo,Boxing,Boxing,LAGUTIN Boris,URS,Men,67 - 71kg (light-middleweight),Gold
1964,Tokyo,Boxing,Boxing,GONZALES Joseph,FRA,Men,67 - 71kg (light-middleweight),Silver
1964,Tokyo,Boxing,Boxing,VALLE Franco,ITA,Men,71-75kg,Bronze
1964,Tokyo,Boxing,Boxing,WALASEK Tadeusz,POL,Men,71-75kg,Bronze
1964,Tokyo,Boxing,Boxing,POPENCHENKO Valeri,URS,Men,71-75kg,Gold
1964,Tokyo,Boxing,Boxing,SCHULZ Emil,EUA,Men,71-75kg,Silver
1964,Tokyo,Boxing,Boxing,NIKOLOV Aleksandr,BUL,Men,75 - 81kg (light-heavyweight),Bronze
1964,Tokyo,Boxing,Boxing,PIETRZYKOWSKI Zbigniew,POL,Men,75 - 81kg (light-heavyweight),Bronze
1964,Tokyo,Boxing,Boxing,PINTO Cosimo,ITA,Men,75 - 81kg (light-heavyweight),Gold
1964,Tokyo,Boxing,Boxing,KISELEV Aleksei,URS,Men,75 - 81kg (light-heavyweight),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,PENYAEV Yevgeni,URS,Men,C-1 1000m (canoe single),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,ESCHERT Jürgen,EUA,Men,C-1 1000m (canoe single),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,IGOROV Andrei,ROU,Men,C-1 1000m (canoe single),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,NIELSEN Peer Norrbohm,DEN,Men,C-2 1000m (canoe double),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,SÖRENSEN John Rungsted,DEN,Men,C-2 1000m (canoe double),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,KHIMICH Andrei,URS,Men,C-2 1000m (canoe double),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,OSHCHEPKOV Stepan,URS,Men,C-2 1000m (canoe double),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,BOUDEHEN Jean,FRA,Men,C-2 1000m (canoe double),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,CHAPUIS Michel,FRA,Men,C-2 1000m (canoe double),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,VERNESCU Aurel,ROU,Men,K-1 1000m (kayak single),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,PETERSON Rolf,SWE,Men,K-1 1000m (kayak single),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,HESZ Mihaly,HUN,Men,K-1 1000m (kayak single),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,JONES-SMOKE Marcia Ingram,USA,Women,K-1 500m (kayak single),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,KHVEDOSYUK-PINAEVA Lyudmila,URS,Women,K-1 500m (kayak single),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,LAUER Hilde,ROU,Women,K-1 500m (kayak single),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,BÜKER Heinz,EUA,Men,K-2 1000m (kayak double),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,ZANDER Holger,EUA,Men,K-2 1000m (kayak double),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,SJÖDELIUS Sven-Olov,SWE,Men,K-2 1000m (kayak double),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,UTTERBERG Gunnar,SWE,Men,K-2 1000m (kayak double),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,GEURTS Antonius Johannes,NED,Men,K-2 1000m (kayak double),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,HOEKSTRA Paulus Joan,NED,Men,K-2 1000m (kayak double),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,LAUER Hilde,ROU,Women,K-2 500m (kayak double),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,SIDERI Cornelia,ROU,Women,K-2 500m (kayak double),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,ESSER Roswitha,EUA,Women,K-2 500m (kayak double),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,ZIMMERMANN Annemarie,EUA,Women,K-2 500m (kayak double),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,FOX Francine Anne,USA,Women,K-2 500m (kayak double),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,PERRIER Glorianne Aurore,USA,Women,K-2 500m (kayak double),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,CUCIUC Simion,ROU,Men,K-4 1000m (kayak four),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,SCIOTNIC Atanase,ROU,Men,K-4 1000m (kayak four),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,TURCAS Mihai,ROU,Men,K-4 1000m (kayak four),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,VERNESCU Aurel,ROU,Men,K-4 1000m (kayak four),Bronze
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,CHUZHIKOV Nikolai,URS,Men,K-4 1000m (kayak four),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,GRISHIN Anatoli,URS,Men,K-4 1000m (kayak four),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,IONOV Vyacheslav,URS,Men,K-4 1000m (kayak four),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,MOROZOV Vladimir,URS,Men,K-4 1000m (kayak four),Gold
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,PERLEBERG Günther,EUA,Men,K-4 1000m (kayak four),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,SCHULZE Bernhard,EUA,Men,K-4 1000m (kayak four),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,WENTZKE Friedhelm,EUA,Men,K-4 1000m (kayak four),Silver
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,ZANDER Holger,EUA,Men,K-4 1000m (kayak four),Silver
1964,Tokyo,Cycling,Cycling Road,GODEFROOT Walter,BEL,Men,individual road race,Bronze
1964,Tokyo,Cycling,Cycling Road,ZANIN Mario,ITA,Men,individual road race,Gold
1964,Tokyo,Cycling,Cycling Road,RODIAN Kjell Akerstrom-H.,DEN,Men,individual road race,Silver
1964,Tokyo,Cycling,Cycling Road,FÄGLUM-PETTERSSON Erik,SWE,Men,team time trial,Bronze
1964,Tokyo,Cycling,Cycling Road,FÄGLUM-PETTERSSON Sture,SWE,Men,team time trial,Bronze
1964,Tokyo,Cycling,Cycling Road,HAMRIN Sven Helge,SWE,Men,team time trial,Bronze
1964,Tokyo,Cycling,Cycling Road,PETTERSSON Gösta A.B.,SWE,Men,team time trial,Bronze
1964,Tokyo,Cycling,Cycling Road,DOLMAN Evert Gerardus,NED,Men,team time trial,Gold
1964,Tokyo,Cycling,Cycling Road,KARSTENS Gerben,NED,Men,team time trial,Gold
1964,Tokyo,Cycling,Cycling Road,PIETERSE Johannes Aloysius,NED,Men,team time trial,Gold
1964,Tokyo,Cycling,Cycling Road,ZOET Hubertus Balthazar,NED,Men,team time trial,Gold
1964,Tokyo,Cycling,Cycling Road,ANDREOLI Severino,ITA,Men,team time trial,Silver
1964,Tokyo,Cycling,Cycling Road,DALLA BONA Luciano,ITA,Men,team time trial,Silver
1964,Tokyo,Cycling,Cycling Road,GUERRA Pietro,ITA,Men,team time trial,Silver
1964,Tokyo,Cycling,Cycling Road,MANZA Ferruccio,ITA,Men,team time trial,Silver
1964,Tokyo,Cycling,Cycling Track,TRENTIN Pierre,FRA,Men,1km time trial,Bronze
